qa_id,question_type,generation_method,question,answer,kg_triples,num_source_triples,text_context_used,ablation_study,Relevance,Accuracy,Completeness,Fluency,KG_Alignment,Overall_Score,evaluation_timestamp
inferential_kg_only_prince-s-trust-team-programme-p44-106-3087a95c_1752632640_b6284592,inferential,ablation_kg_only,What can be inferred about ESFA's role in financial oversight when a management fee exceeds 15 percent for the Prince's Trust Team Programme?,"The ESFA requires prior approval for any management fee above 15 percent, indicating their direct involvement in financial oversight to ensure fees remain within set limits.","1. princes_trust_team_programme → is_funded_by → esfa
2. esfa → provides_funding → princes_trust_team_programme
3. princes_trust_team_programme → has_funding_condition → maximum_management_fee_15_percent
4. maximum_management_fee_15_percent → requires → prior_approval_from_esfa_above_15_percent
5. prior_approval_from_esfa_above_15_percent → involves → collaboration_with_princes_trust
6. esfa → recognizes → princes_trust_team_programme_as_stepping_stone
7. princes_trust_team_programme → supports_learning → general_certificate_of_secondary_education_standard
8. princes_trust_team_programme → has_progression → general_certificate_of_secondary_education",8,False,kg_only,5,5,4,4,5,4.6,2025-07-23T01:39:03.949140
inferential_kg_only_prince-s-trust-team-programme-p44-106-3087a95c_1752632640_0111249a,inferential,ablation_kg_only,How does the Prince's Trust Team Programme contribute to an individual's educational pathway based on its support and progression structures?,"The Prince's Trust Team Programme supports learning at the General Certificate of Secondary Education standard and offers progression to further education or training, suggesting it serves as a foundational step in an individual's educational or vocational development.","1. princes_trust_team_programme → is_funded_by → esfa
2. esfa → provides_funding → princes_trust_team_programme
3. princes_trust_team_programme → has_funding_condition → maximum_management_fee_15_percent
4. maximum_management_fee_15_percent → requires → prior_approval_from_esfa_above_15_percent
5. prior_approval_from_esfa_above_15_percent → involves → collaboration_with_princes_trust
6. esfa → recognizes → princes_trust_team_programme_as_stepping_stone
7. princes_trust_team_programme → supports_learning → general_certificate_of_secondary_education_standard
8. princes_trust_team_programme → has_progression → general_certificate_of_secondary_education",8,False,kg_only,4,4,3,4,4,3.8,2025-07-23T01:39:05.862019
factual_kg_only_provision-for-offenders-66-ins-p24-52-49942d7d_1752632648_ef3c0242,factual,ablation_kg_only,Who is excluded from receiving the concession that applies to detainees in prison?,"Community sentences, supervision in community, and immigration centers are excluded from receiving the concession that applies to detainees in prison.","1. institutions → delivers → education_and_skills_funding_agency_programmes
2. education_and_skills_funding_agency_programmes → funded_by → esfa_young_people_funding
3. detainees → detained_in → english_prisons
4. detainees → detained_in → young_offenders_institutions
5. detainees → treat_as → eligible_students
6. eligible_students → eligible_for → esfa_young_people_funding
7. concession → applies_to → detainees_in_prison
8. concession → does_not_apply_to → community_sentences
9. concession → does_not_apply_to → supervision_in_community
10. concession → does_not_apply_to → immigration_centers",10,False,kg_only,5,5,5,4,5,4.8,2025-07-23T01:39:08.011276
comparative_kg_only_provision-for-offenders-66-ins-p24-52-49942d7d_1752632682_a6cd303a,comparative,ablation_kg_only,How does the eligibility for ESFA young people funding compare between detainees and individuals under community sentences or supervision in the community?,"Detainees detained in English prisons or young offenders institutions are treated as eligible students for ESFA young people funding, whereas individuals under community sentences or supervision in the community do not have this concession applied to them.","1. institutions → delivers → education_and_skills_funding_agency_programmes
2. education_and_skills_funding_agency_programmes → funded_by → esfa_young_people_funding
3. detainees → detained_in → english_prisons
4. detainees → detained_in → young_offenders_institutions
5. detainees → treat_as → eligible_students
6. eligible_students → eligible_for → esfa_young_people_funding
7. concession → applies_to → detainees_in_prison
8. concession → does_not_apply_to → community_sentences
9. concession → does_not_apply_to → supervision_in_community
10. concession → does_not_apply_to → immigration_centers",10,False,kg_only,5,5,5,4,5,4.8,2025-07-23T01:39:09.946887
comparative_kg_only_provision-for-offenders-66-ins-p24-52-49942d7d_1752632690_e97ca1b8,comparative,ablation_kg_only,In what way do the connections differ between detainees detained in English prisons and young offenders institutions to their eligibility for ESFA young people funding?,"Both detainees in English prisons and young offenders institutions are treated as eligible students, making them eligible for ESFA young people funding. There is no difference in their connection to funding eligibility, as both are directly linked through being considered as eligible students.","1. institutions → delivers → education_and_skills_funding_agency_programmes
2. education_and_skills_funding_agency_programmes → funded_by → esfa_young_people_funding
3. detainees → detained_in → english_prisons
4. detainees → detained_in → young_offenders_institutions
5. detainees → treat_as → eligible_students
6. eligible_students → eligible_for → esfa_young_people_funding
7. concession → applies_to → detainees_in_prison
8. concession → does_not_apply_to → community_sentences
9. concession → does_not_apply_to → supervision_in_community
10. concession → does_not_apply_to → immigration_centers",10,False,kg_only,4,5,4,4,5,4.4,2025-07-23T01:39:11.695502
inferential_kg_only_provision-for-offenders-66-ins-p24-52-49942d7d_1752632699_06b48aac,inferential,ablation_kg_only,What does the eligibility of detainees for ESFA young people funding imply about the nature of educational programs available within detention facilities?,"The eligibility of detainees for ESFA young people funding implies that detention facilities such as English prisons and young offenders institutions offer educational programs that are recognized and supported by the Education and Skills Funding Agency, suggesting a focus on rehabilitation and skills development.","1. institutions → delivers → education_and_skills_funding_agency_programmes
2. education_and_skills_funding_agency_programmes → funded_by → esfa_young_people_funding
3. detainees → detained_in → english_prisons
4. detainees → detained_in → young_offenders_institutions
5. detainees → treat_as → eligible_students
6. eligible_students → eligible_for → esfa_young_people_funding
7. concession → applies_to → detainees_in_prison
8. concession → does_not_apply_to → community_sentences
9. concession → does_not_apply_to → supervision_in_community
10. concession → does_not_apply_to → immigration_centers",10,False,kg_only,4,4,3,4,4,3.8,2025-07-23T01:39:13.540600
inferential_kg_only_provision-for-offenders-66-ins-p24-52-49942d7d_1752632699_ed659e69,inferential,ablation_kg_only,"Based on the concessions applied to detainees in prison, what inference can be made about the ESFA's approach to funding educational opportunities for individuals under different types of legal supervision or detention?","The ESFA's concessions apply specifically to detainees in prison, implying a targeted approach towards supporting education for those in formal detention settings. In contrast, individuals on community sentences, under supervision in the community, or in immigration centers are not eligible for these concessions, highlighting a focused strategy on providing funding within more structured environments.","1. institutions → delivers → education_and_skills_funding_agency_programmes
2. education_and_skills_funding_agency_programmes → funded_by → esfa_young_people_funding
3. detainees → detained_in → english_prisons
4. detainees → detained_in → young_offenders_institutions
5. detainees → treat_as → eligible_students
6. eligible_students → eligible_for → esfa_young_people_funding
7. concession → applies_to → detainees_in_prison
8. concession → does_not_apply_to → community_sentences
9. concession → does_not_apply_to → supervision_in_community
10. concession → does_not_apply_to → immigration_centers",10,False,kg_only,4,4,3,4,4,3.8,2025-07-23T01:39:15.694167
relationship_kg_only_q11-if-a-young-person-complete-p60-149-ae44e242_1752632736_ea6df567,relationship,ablation_kg_only,How are planned hours adjusted following the withdrawal of a learning aim within the first 6 weeks?,"Planned hours are adjusted to hours post withdrawal when a learning aim corresponds to a withdrawn aim with a duration value of the first 6 weeks, resulting in a funding impact from withdrawal within 6 weeks.","1. institution → has_legal_duty → inform_local_authority
2. student → completes_programme → during_summer_term
3. student → has_completion_status → completed_during_summer
4. institution → has_legal_duty → update_planned_hours
5. learning_aim → corresponds_to_learning_aim → withdrawn_aim
6. institution → modifies → planned_hours
7. planned_hours → has_adjusted_planned_hours → hours_post_withdrawal
8. withdrawn_aim → has_duration_value → first_6_weeks
9. funding_impact → results_from → withdrawal_within_6_weeks
10. institution → includes → delivered_hours_in_planned_hours",10,False,kg_only,4,3,2,3,3,3.0,2025-07-23T01:39:17.841561
comparative_kg_only_q11-if-a-young-person-complete-p60-149-ae44e242_1752632745_8886949d,comparative,ablation_kg_only,What is the difference between the outcomes of completing a programme during the summer term and withdrawing from a learning aim within the first 6 weeks?,"Completing a programme during the summer term results in a student having a completion status of completed during summer. In contrast, withdrawing from a learning aim within the first 6 weeks results in funding impacts due to withdrawal, highlighting how timing and engagement with educational programs can lead to vastly different administrative and financial outcomes.","1. institution → has_legal_duty → inform_local_authority
2. student → completes_programme → during_summer_term
3. student → has_completion_status → completed_during_summer
4. institution → has_legal_duty → update_planned_hours
5. learning_aim → corresponds_to_learning_aim → withdrawn_aim
6. institution → modifies → planned_hours
7. planned_hours → has_adjusted_planned_hours → hours_post_withdrawal
8. withdrawn_aim → has_duration_value → first_6_weeks
9. funding_impact → results_from → withdrawal_within_6_weeks
10. institution → includes → delivered_hours_in_planned_hours",10,False,kg_only,3,3,2,4,2,2.8,2025-07-23T01:39:19.971445
comparative_kg_only_q11-if-a-young-person-complete-p60-149-ae44e242_1752632752_be3ae46f,comparative,ablation_kg_only,How does the role of 'withdrawn_aim' differ from 'planned_hours' in affecting funding or student status?,"'Withdrawn_aim' corresponds to a learning aim and triggers a funding impact when withdrawn within the first 6 weeks, whereas 'planned_hours', through its adjustment (has_adjusted_planned_hours), influences the calculation of delivered hours but does not directly trigger a funding impact.","1. institution → has_legal_duty → inform_local_authority
2. student → completes_programme → during_summer_term
3. student → has_completion_status → completed_during_summer
4. institution → has_legal_duty → update_planned_hours
5. learning_aim → corresponds_to_learning_aim → withdrawn_aim
6. institution → modifies → planned_hours
7. planned_hours → has_adjusted_planned_hours → hours_post_withdrawal
8. withdrawn_aim → has_duration_value → first_6_weeks
9. funding_impact → results_from → withdrawal_within_6_weeks
10. institution → includes → delivered_hours_in_planned_hours",10,False,kg_only,4,4,3,4,4,3.8,2025-07-23T01:39:22.449619
inferential_kg_only_q11-if-a-young-person-complete-p60-149-ae44e242_1752632759_b9bab458,inferential,ablation_kg_only,What can be inferred about an institution's responsibilities when a learning aim is withdrawn within the first 6 weeks?,"An institution has the responsibility to update planned hours and include delivered hours as part of those adjustments when a learning aim is withdrawn within the first 6 weeks, due to the funding impact that results from such withdrawal.","1. institution → has_legal_duty → inform_local_authority
2. student → completes_programme → during_summer_term
3. student → has_completion_status → completed_during_summer
4. institution → has_legal_duty → update_planned_hours
5. learning_aim → corresponds_to_learning_aim → withdrawn_aim
6. institution → modifies → planned_hours
7. planned_hours → has_adjusted_planned_hours → hours_post_withdrawal
8. withdrawn_aim → has_duration_value → first_6_weeks
9. funding_impact → results_from → withdrawal_within_6_weeks
10. institution → includes → delivered_hours_in_planned_hours",10,False,kg_only,4,4,4,4,4,4.0,2025-07-23T01:39:24.294256
inferential_kg_only_q11-if-a-young-person-complete-p60-149-ae44e242_1752632759_c6252b85,inferential,ablation_kg_only,How does the completion of a program by a student during the summer term affect their completion status?,"When a student completes a programme during the summer term, their completion status is updated to reflect that it was completed during summer, indicating a specific timeframe for program completion.","1. institution → has_legal_duty → inform_local_authority
2. student → completes_programme → during_summer_term
3. student → has_completion_status → completed_during_summer
4. institution → has_legal_duty → update_planned_hours
5. learning_aim → corresponds_to_learning_aim → withdrawn_aim
6. institution → modifies → planned_hours
7. planned_hours → has_adjusted_planned_hours → hours_post_withdrawal
8. withdrawn_aim → has_duration_value → first_6_weeks
9. funding_impact → results_from → withdrawal_within_6_weeks
10. institution → includes → delivered_hours_in_planned_hours",10,False,kg_only,4,4,3,4,4,3.8,2025-07-23T01:39:26.478559
relationship_kg_only_q13-when-does-the-first-six-we-p60-150-21cee00c_1752632781_2ca1fa0d,relationship,ablation_kg_only,What relationship exists between student programs and the funding year transition?,"Student programs cross into a new funding year, which is treated as a new start, and their planned hours management is reset each year.","1. student_programme → crosses_into → new_funding_year
2. student_programme → has_planned_hours_management → reset_each_year
3. new_funding_year → has_start_date → august_1
4. student_programme → treats_new_year → same_as_new_start
5. student → has_funding_start_status → crosses_into_new_year
6. student → has_attendance_record → first_date_of_attendance
7. institution → uses → first_date_of_attendance
8. institution → calculates → six_week_period
9. planned_hours → has_weekly_limit → 40_hours_per_week
10. planned_hours → has_maximum_value → 200_hours_for_5_weeks",10,False,kg_only,4,4,3,4,4,3.8,2025-07-23T01:39:28.903074
comparative_kg_only_q13-when-does-the-first-six-we-p60-150-21cee00c_1752632799_0b5ec460,comparative,ablation_kg_only,How does the management of planned hours in a student program compare to the calculation of six-week periods by institutions?,"The management of planned hours in a student program involves resetting each year, whereas institutions calculate a six-week period without specifying any reset or cyclical pattern.","1. student_programme → crosses_into → new_funding_year
2. student_programme → has_planned_hours_management → reset_each_year
3. new_funding_year → has_start_date → august_1
4. student_programme → treats_new_year → same_as_new_start
5. student → has_funding_start_status → crosses_into_new_year
6. student → has_attendance_record → first_date_of_attendance
7. institution → uses → first_date_of_attendance
8. institution → calculates → six_week_period
9. planned_hours → has_weekly_limit → 40_hours_per_week
10. planned_hours → has_maximum_value → 200_hours_for_5_weeks",10,False,kg_only,4,3,3,4,3,3.4,2025-07-23T01:39:30.751787
comparative_kg_only_q13-when-does-the-first-six-we-p60-150-21cee00c_1752632799_db082042,comparative,ablation_kg_only,What is the difference between how institutions and student programs treat new funding years?,"Institutions use the first date of attendance to mark durations like the six-week period, whereas student programs treat the crossing into a new funding year as starting afresh, akin to a same as new start.","1. student_programme → crosses_into → new_funding_year
2. student_programme → has_planned_hours_management → reset_each_year
3. new_funding_year → has_start_date → august_1
4. student_programme → treats_new_year → same_as_new_start
5. student → has_funding_start_status → crosses_into_new_year
6. student → has_attendance_record → first_date_of_attendance
7. institution → uses → first_date_of_attendance
8. institution → calculates → six_week_period
9. planned_hours → has_weekly_limit → 40_hours_per_week
10. planned_hours → has_maximum_value → 200_hours_for_5_weeks",10,False,kg_only,4,3,3,4,3,3.4,2025-07-23T01:39:32.912174
inferential_kg_only_q13-when-does-the-first-six-we-p60-150-21cee00c_1752632807_1033f8cf,inferential,ablation_kg_only,What does the management of planned hours for a student programme imply about the continuity of the programme's structure across funding years?,"The management of planned hours being reset each year for a student programme implies that despite the continuity of a programme crossing into a new funding year, its operational parameters, specifically planned hours, are reevaluated and adjusted at the start of each funding year. This suggests an adaptive approach to programme administration that aligns with new fiscal periods.","1. student_programme → crosses_into → new_funding_year
2. student_programme → has_planned_hours_management → reset_each_year
3. new_funding_year → has_start_date → august_1
4. student_programme → treats_new_year → same_as_new_start
5. student → has_funding_start_status → crosses_into_new_year
6. student → has_attendance_record → first_date_of_attendance
7. institution → uses → first_date_of_attendance
8. institution → calculates → six_week_period
9. planned_hours → has_weekly_limit → 40_hours_per_week
10. planned_hours → has_maximum_value → 200_hours_for_5_weeks",10,False,kg_only,4,4,3,4,4,3.8,2025-07-23T01:39:34.762995
inferential_kg_only_q13-when-does-the-first-six-we-p60-150-21cee00c_1752632808_7110c736,inferential,ablation_kg_only,"Considering the rules around the first date of attendance and the calculation of a six-week period by institutions, what can be inferred about the significance of this timeframe in relation to student attendance?","Given that institutions use the first date of attendance for students and calculate a six-week period, it can be inferred that this timeframe is likely critical for assessing initial engagement and commitment to the programme. This period may serve as a probationary phase or a benchmark for evaluating funding eligibility or academic expectations.","1. student_programme → crosses_into → new_funding_year
2. student_programme → has_planned_hours_management → reset_each_year
3. new_funding_year → has_start_date → august_1
4. student_programme → treats_new_year → same_as_new_start
5. student → has_funding_start_status → crosses_into_new_year
6. student → has_attendance_record → first_date_of_attendance
7. institution → uses → first_date_of_attendance
8. institution → calculates → six_week_period
9. planned_hours → has_weekly_limit → 40_hours_per_week
10. planned_hours → has_maximum_value → 200_hours_for_5_weeks",10,False,kg_only,3,3,2,4,2,2.8,2025-07-23T01:39:36.887080
relationship_kg_only_q15-when-a-student-completes-a-p61-151-abf3436e_1752632841_db1ad970,relationship,ablation_kg_only,In what way is an apprenticeship programme connected to a study programme according to the institution's offerings?,The apprenticeship programme is a replacement activity of the study programme and is also provided as a service by institutions.,"1. student → has_funding_status → one_esfa_funding_at_a_time
2. student → participates_in → study_programme
3. student → participates_in → apprenticeship_programme
4. institution → has_legal_duty → ensure_no_dual_esfa_funding
5. study_programme → has_completion_status → completed_early
6. apprenticeship_programme → is_replacement_activity_of → study_programme
7. study_programme → has_planned_hours_management → adjusted_if_completed_early
8. full_time_student → has_early_completion_criteria → more_than_6_weeks_early
9. part_time_student → has_early_completion_criteria → more_than_2_weeks_early
10. institution → provides_service → apprenticeship_programme
11. student → progressed_to → apprenticeship_programme
12. student → progressed_from → study_programme",12,False,kg_only,5,5,4,4,5,4.6,2025-07-23T01:39:39.039920
comparative_kg_only_q15-when-a-student-completes-a-p61-151-abf3436e_1752632847_9e5019c4,comparative,ablation_kg_only,How does the early completion criteria differ between full-time and part-time students?,"Full-time students have an early completion criteria of completing more than 6 weeks early, while part-time students have a criteria of more than 2 weeks early.","1. student → has_funding_status → one_esfa_funding_at_a_time
2. student → participates_in → study_programme
3. student → participates_in → apprenticeship_programme
4. institution → has_legal_duty → ensure_no_dual_esfa_funding
5. study_programme → has_completion_status → completed_early
6. apprenticeship_programme → is_replacement_activity_of → study_programme
7. study_programme → has_planned_hours_management → adjusted_if_completed_early
8. full_time_student → has_early_completion_criteria → more_than_6_weeks_early
9. part_time_student → has_early_completion_criteria → more_than_2_weeks_early
10. institution → provides_service → apprenticeship_programme
11. student → progressed_to → apprenticeship_programme
12. student → progressed_from → study_programme",12,False,kg_only,5,5,5,4,5,4.8,2025-07-23T01:39:41.497585
comparative_kg_only_q15-when-a-student-completes-a-p61-151-abf3436e_1752632855_4cd7a5c1,comparative,ablation_kg_only,What distinguishes the 'has_funding_status' relationship of a student from the 'provides_service' relationship of an institution?,"The 'has_funding_status' relationship indicates that a student can only receive one ESFA funding at a time, while the 'provides_service' relationship specifies that an institution offers an apprenticeship programme.","1. student → has_funding_status → one_esfa_funding_at_a_time
2. student → participates_in → study_programme
3. student → participates_in → apprenticeship_programme
4. institution → has_legal_duty → ensure_no_dual_esfa_funding
5. study_programme → has_completion_status → completed_early
6. apprenticeship_programme → is_replacement_activity_of → study_programme
7. study_programme → has_planned_hours_management → adjusted_if_completed_early
8. full_time_student → has_early_completion_criteria → more_than_6_weeks_early
9. part_time_student → has_early_completion_criteria → more_than_2_weeks_early
10. institution → provides_service → apprenticeship_programme
11. student → progressed_to → apprenticeship_programme
12. student → progressed_from → study_programme",12,False,kg_only,4,4,3,4,4,3.8,2025-07-23T01:39:45.942439
inferential_kg_only_q15-when-a-student-completes-a-p61-151-abf3436e_1752632864_b07eb796,inferential,ablation_kg_only,"What conclusion can be drawn regarding the sequence of educational programmes a student undergoes, based on their participation and progression in the knowledge graph?",The sequence implied by the knowledge graph is that a student first participates in a study programme and then progresses to an apprenticeship programme. This progression suggests a structured pathway where completing a study programme potentially serves as a prerequisite or preparatory step before entering into an apprenticeship programme.,"1. student → has_funding_status → one_esfa_funding_at_a_time
2. student → participates_in → study_programme
3. student → participates_in → apprenticeship_programme
4. institution → has_legal_duty → ensure_no_dual_esfa_funding
5. study_programme → has_completion_status → completed_early
6. apprenticeship_programme → is_replacement_activity_of → study_programme
7. study_programme → has_planned_hours_management → adjusted_if_completed_early
8. full_time_student → has_early_completion_criteria → more_than_6_weeks_early
9. part_time_student → has_early_completion_criteria → more_than_2_weeks_early
10. institution → provides_service → apprenticeship_programme
11. student → progressed_to → apprenticeship_programme
12. student → progressed_from → study_programme",12,False,kg_only,4,4,3,4,4,3.8,2025-07-23T01:39:47.963690
inferential_kg_only_q15-when-a-student-completes-a-p61-151-abf3436e_1752632872_a967b8fe,inferential,ablation_kg_only,What inference can be made about a student's engagement in both a study programme and an apprenticeship programme based on the ESFA funding policy?,A student cannot be engaged in both a study programme and an apprenticeship programme simultaneously while receiving ESFA funding due to the policy of one ESFA funding at a time and the institution's legal duty to ensure no dual ESFA funding.,"1. student → has_funding_status → one_esfa_funding_at_a_time
2. student → participates_in → study_programme
3. student → participates_in → apprenticeship_programme
4. institution → has_legal_duty → ensure_no_dual_esfa_funding
5. study_programme → has_completion_status → completed_early
6. apprenticeship_programme → is_replacement_activity_of → study_programme
7. study_programme → has_planned_hours_management → adjusted_if_completed_early
8. full_time_student → has_early_completion_criteria → more_than_6_weeks_early
9. part_time_student → has_early_completion_criteria → more_than_2_weeks_early
10. institution → provides_service → apprenticeship_programme
11. student → progressed_to → apprenticeship_programme
12. student → progressed_from → study_programme",12,False,kg_only,5,5,4,4,5,4.6,2025-07-23T01:39:49.858486
relationship_kg_only_q8-is-the-date-of-withdrawal-f-p59-148-dc551e47_1752632899_32c2b318,relationship,ablation_kg_only,How does the traineeship's progression status relate to its completion?,"A traineeship has a relationship where its progression is indicative of a successful progression, and it also has a completion status of completed.","1. withdrawal_date_open_learning → can_be_used_as_withdrawal_date → last_participation
2. withdrawal_date_distance_learning → can_be_used_as_withdrawal_date → last_participation
3. student → has_participation_status → completed_first_year
4. student → has_funding_start_status → fails_to_return_second_year
5. institution → has_funding_condition → meet_start_criteria_each_year
6. traineeship → has_progression → successful_progression
7. traineeship → has_completion_status → completed
8. student → is_counted_as_retained_for_funding → TRUE
9. traineeship → has_adjusted_planned_hours → actual_attendance_period
10. traineeship → has_planned_hours_management → revise_planned_hours_if_within_6_weeks",10,False,kg_only,4,5,3,3,4,3.8,2025-07-23T01:39:51.940921
comparative_kg_only_q8-is-the-date-of-withdrawal-f-p59-148-dc551e47_1752632911_12e930a8,comparative,ablation_kg_only,What distinguishes the use of withdrawal dates between open and distance learning in terms of their relationship to last participation?,"Both withdrawal_date_open_learning and withdrawal_date_distance_learning can be used as the withdrawal date for last participation, indicating no difference in their relationship to last participation within the knowledge graph.","1. withdrawal_date_open_learning → can_be_used_as_withdrawal_date → last_participation
2. withdrawal_date_distance_learning → can_be_used_as_withdrawal_date → last_participation
3. student → has_participation_status → completed_first_year
4. student → has_funding_start_status → fails_to_return_second_year
5. institution → has_funding_condition → meet_start_criteria_each_year
6. traineeship → has_progression → successful_progression
7. traineeship → has_completion_status → completed
8. student → is_counted_as_retained_for_funding → TRUE
9. traineeship → has_adjusted_planned_hours → actual_attendance_period
10. traineeship → has_planned_hours_management → revise_planned_hours_if_within_6_weeks",10,False,kg_only,4,5,3,4,5,4.2,2025-07-23T01:39:53.785678
comparative_kg_only_q8-is-the-date-of-withdrawal-f-p59-148-dc551e47_1752632921_000633ca,comparative,ablation_kg_only,How do the requirements for funding differ between students and institutions in terms of annual commitments?,"Students are evaluated for funding retention on an individual achievement basis, such as completing the first year or failing to return for the second year, while institutions are assessed on their ability to meet start criteria each year, showing that student funding is contingent on personal progress whereas institutional funding depends on yearly criteria fulfillment.","1. withdrawal_date_open_learning → can_be_used_as_withdrawal_date → last_participation
2. withdrawal_date_distance_learning → can_be_used_as_withdrawal_date → last_participation
3. student → has_participation_status → completed_first_year
4. student → has_funding_start_status → fails_to_return_second_year
5. institution → has_funding_condition → meet_start_criteria_each_year
6. traineeship → has_progression → successful_progression
7. traineeship → has_completion_status → completed
8. student → is_counted_as_retained_for_funding → TRUE
9. traineeship → has_adjusted_planned_hours → actual_attendance_period
10. traineeship → has_planned_hours_management → revise_planned_hours_if_within_6_weeks",10,False,kg_only,3,3,2,4,2,2.8,2025-07-23T01:39:55.521907
inferential_kg_only_q8-is-the-date-of-withdrawal-f-p59-148-dc551e47_1752632929_e8710942,inferential,ablation_kg_only,What can be inferred about a student's eligibility for being counted as retained for funding in relation to their participation status and funding start status?,"A student is considered eligible to be counted as retained for funding if they have completed their first year and have not returned for the second year, implying that the criteria for being counted as retained does not solely depend on continuous enrollment but also includes those who have successfully completed a year but fail to return for subsequent years.","1. withdrawal_date_open_learning → can_be_used_as_withdrawal_date → last_participation
2. withdrawal_date_distance_learning → can_be_used_as_withdrawal_date → last_participation
3. student → has_participation_status → completed_first_year
4. student → has_funding_start_status → fails_to_return_second_year
5. institution → has_funding_condition → meet_start_criteria_each_year
6. traineeship → has_progression → successful_progression
7. traineeship → has_completion_status → completed
8. student → is_counted_as_retained_for_funding → TRUE
9. traineeship → has_adjusted_planned_hours → actual_attendance_period
10. traineeship → has_planned_hours_management → revise_planned_hours_if_within_6_weeks",10,False,kg_only,3,2,2,4,2,2.6,2025-07-23T01:39:57.472158
inferential_kg_only_q8-is-the-date-of-withdrawal-f-p59-148-dc551e47_1752632930_f3544137,inferential,ablation_kg_only,"How does the management of planned hours in a traineeship program adapt to actual attendance, and what does this imply about the flexibility of the program?","The management of planned hours in a traineeship program is adapted based on actual attendance periods, and there is provision to revise planned hours if within 6 weeks, indicating that the program offers flexibility to accommodate variations in trainee attendance while ensuring successful progression and completion.","1. withdrawal_date_open_learning → can_be_used_as_withdrawal_date → last_participation
2. withdrawal_date_distance_learning → can_be_used_as_withdrawal_date → last_participation
3. student → has_participation_status → completed_first_year
4. student → has_funding_start_status → fails_to_return_second_year
5. institution → has_funding_condition → meet_start_criteria_each_year
6. traineeship → has_progression → successful_progression
7. traineeship → has_completion_status → completed
8. student → is_counted_as_retained_for_funding → TRUE
9. traineeship → has_adjusted_planned_hours → actual_attendance_period
10. traineeship → has_planned_hours_management → revise_planned_hours_if_within_6_weeks",10,False,kg_only,4,4,3,4,4,3.8,2025-07-23T01:39:59.621099
relationship_kg_only_recording-planned-hours-114-th-p33-75-5295e9d0_1752632953_8b9da2df,relationship,ablation_kg_only,How are institutions obligated to manage planned hours according to the knowledge graph?,Institutions have a legal duty to ensure realistic planned hours and also have a legal duty to update planned hours.,"1. individualised_learner_record → has_planned_hours → qualification_hours
2. individualised_learner_record → has_planned_hours → non_qualification_hours
3. school_census → has_planned_hours → qualification_hours
4. school_census → has_planned_hours → non_qualification_hours
5. study_programme → has_planned_hours → academic_year_hours
6. t_level_programme → has_planned_hours → programme_length_hours
7. individualised_learner_record → provides_guidance_on → submitting_records
8. school_census → provides_guidance_on → submitting_records
9. study_programme → has_duration_value → multiple_funding_years
10. study_programme → has_planned_hours_management → set_annually
11. funding_year → has_date → start_1_august_2021
12. funding_year → has_date → end_31_july_2022
13. institution → has_legal_duty → ensure_realistic_planned_hours
14. planned_hours → requires → auditable_evidence
15. auditable_evidence → supports_activity → eligible_activity
16. eligible_activity → is_timetabled → TRUE
17. eligible_activity → exists → TRUE
18. programme → modifies → planned_hours
19. modification_time → has_temporal_value → within_6_weeks_start
20. institution → has_legal_duty → update_planned_hours",20,False,kg_only,4,5,3,4,4,4.0,2025-07-23T01:40:01.464208
relationship_kg_only_recording-planned-hours-114-th-p33-75-5295e9d0_1752632953_c07e43ef,relationship,ablation_kg_only,What is the relationship between auditable evidence and eligible activities in the context of planned hours?,"Auditable evidence is required for planned hours and it supports activities that are eligible, which must be timetabled and exist.","1. individualised_learner_record → has_planned_hours → qualification_hours
2. individualised_learner_record → has_planned_hours → non_qualification_hours
3. school_census → has_planned_hours → qualification_hours
4. school_census → has_planned_hours → non_qualification_hours
5. study_programme → has_planned_hours → academic_year_hours
6. t_level_programme → has_planned_hours → programme_length_hours
7. individualised_learner_record → provides_guidance_on → submitting_records
8. school_census → provides_guidance_on → submitting_records
9. study_programme → has_duration_value → multiple_funding_years
10. study_programme → has_planned_hours_management → set_annually
11. funding_year → has_date → start_1_august_2021
12. funding_year → has_date → end_31_july_2022
13. institution → has_legal_duty → ensure_realistic_planned_hours
14. planned_hours → requires → auditable_evidence
15. auditable_evidence → supports_activity → eligible_activity
16. eligible_activity → is_timetabled → TRUE
17. eligible_activity → exists → TRUE
18. programme → modifies → planned_hours
19. modification_time → has_temporal_value → within_6_weeks_start
20. institution → has_legal_duty → update_planned_hours",20,False,kg_only,4,5,3,4,4,4.0,2025-07-23T01:40:03.307379
